"X","视频类型","关联BV号","标题","BV号","播放量","弹幕数","评论数","收藏数","投币数","分享数","点赞数","点踩数","子分区ID","UP主.x","UP主ID","视频链接","抓取小时","抓取时间","稿件发布时间","UP主.y","UP主ID.y","official_role","official_title","official_desc","official_type","if_state"
23170,"相关视频","BV1dyHQenEga","村长说要请我吃饭，没想到我差点跑断腿……","BV1z94y1m7Sn",1825276,6273,1836,19923,100396,2333,165889,0,"出行","盗月社食遇记",99157282,"https://www.bilibili.com/video/BV1z94y1m7Sn/",1118,"2024-09-05 05:53","2022-06-03 08:55:27",NA,NA,NA,NA,NA,NA,0
23171,"相关视频","BV1dyHQenEga","90岁抗美援朝战士当导演！这是我最贵的视频","BV1yQ4y1C7g2",5008580,44164,10420,184665,832463,31246,709772,0,"日常","盗月社食遇记",99157282,"https://www.bilibili.com/video/BV1yQ4y1C7g2/",1118,"2024-09-05 05:53","2021-09-02 09:41:48",NA,NA,NA,NA,NA,NA,0
12722,"热门视频","","从飞机引擎到总统座驾，林肯到底有多牛？【阿Test正经比比】","BV1MbpuesEBZ",321751,467,154,3977,1234,1263,9079,0,"财经商业","阿Test正经比比",434376696,"https://www.bilibili.com/video/BV1MbpuesEBZ/",1111,"2024-09-04 22:53","2024-09-05 09:30:00",NA,NA,NA,NA,NA,NA,0
12723,"相关视频","BV1MbpuesEBZ","【30分钟机遇分析】经济下行，普通人未来10年，机会在哪？（上）","BV1Jw4m1k7ER",447024,129,61,10423,1856,1339,6060,0,"财经商业","钞能力毛毛",21262795,"https://www.bilibili.com/video/BV1Jw4m1k7ER/",1111,"2024-09-04 22:53","2024-08-12 10:18:12",NA,NA,NA,NA,NA,NA,0
12724,"相关视频","BV1MbpuesEBZ","【瞭望】宝万争夺战——中国最具标杆性商战","BV1Fi421r7Lw",886008,302,406,15414,12110,1166,40447,0,"科学科普","温竣岩",2026173074,"https://www.bilibili.com/video/BV1Fi421r7Lw/",1111,"2024-09-04 22:53","2024-08-23 07:54:47",NA,NA,NA,NA,NA,NA,0
12725,"相关视频","BV1MbpuesEBZ","代孕到底该不该禁？是生育自由还是人性泯灭？【郑爽】【阿Test正经比比】","BV13r4y1M7aH",594605,11528,2264,9339,27934,8445,48428,0,"社科·法律·心理","阿Test正经比比",434376696,"https://www.bilibili.com/video/BV13r4y1M7aH/",1111,"2024-09-04 22:53","2021-01-19 06:28:25",NA,NA,NA,NA,NA,NA,0
12726,"相关视频","BV1MbpuesEBZ","印度到底是一个什么样的国家？为什么会各种奇葩？【阿Test正经比比】","BV1Kv411172U",2497564,2444,2081,18722,43342,3998,127519,0,"财经商业","阿Test正经比比",434376696,"https://www.bilibili.com/video/BV1Kv411172U/",1111,"2024-09-04 22:53","2020-09-03 10:17:05",NA,NA,NA,NA,NA,NA,0
12727,"相关视频","BV1MbpuesEBZ","拼多多现金提现到底是不是真的？小伙邀请100多人后竟然... 【拼多多套路大揭秘01】","BV1Gf4y1Y7DF",3223062,8509,6640,28624,75210,190922,180316,0,"财经商业","阿Test正经比比",434376696,"https://www.bilibili.com/video/BV1Gf4y1Y7DF/",1111,"2024-09-04 22:53","2021-05-16 08:40:16",NA,NA,NA,NA,NA,NA,0
12728,"相关视频","BV1MbpuesEBZ","为什么年轻人会丧失欲望？是个人收入低下？还是国家经济下滑？【阿Test正经比比】","BV1CT4y1L7ip",3910659,38747,11567,83038,185661,21905,298559,0,"财经商业","阿Test正经比比",434376696,"https://www.bilibili.com/video/BV1CT4y1L7ip/",1111,"2024-09-04 22:53","2020-08-25 10:23:14",NA,NA,NA,NA,NA,NA,0
12729,"相关视频","BV1MbpuesEBZ","韩国为什么内卷？揭秘总统、爱豆、教育乱象的背后【阿Test正经比比】","BV1w5411L7ae",918861,8110,595,8130,10912,2537,38406,0,"财经商业","阿Test正经比比",434376696,"https://www.bilibili.com/video/BV1w5411L7ae/",1111,"2024-09-04 22:53","2020-10-21 09:49:41",NA,NA,NA,NA,NA,NA,0
12730,"相关视频","BV1MbpuesEBZ","00后小伙做跨境，带7个00后一年干3000w！","BV1smsNeCEMv",28861,10,85,1314,186,276,717,0,"财经商业","Judy的100个朋友",524631418,"https://www.bilibili.com/video/BV1smsNeCEMv/",1111,"2024-09-04 22:53","2024-08-28 09:30:00",NA,NA,NA,NA,NA,NA,0
12731,"相关视频","BV1MbpuesEBZ","NASA、纳粹、麻省理工，火箭为何从东方升起？【钱学森上】【正经比比】","BV1u14y1L7wg",4894281,12093,5179,123768,177900,21220,361625,0,"人文历史","阿Test正经比比",434376696,"https://www.bilibili.com/video/BV1u14y1L7wg/",1111,"2024-09-04 22:53","2022-10-30 08:25:44",NA,NA,NA,NA,NA,NA,0
12732,"相关视频","BV1MbpuesEBZ","你根本不了解孔子！不会开车的歌手不是好老师。【正经比比】","BV1xU4y1f7K7",1145133,4973,1496,15204,14095,5666,41475,0,"人文历史","阿Test正经比比",434376696,"https://www.bilibili.com/video/BV1xU4y1f7K7/",1111,"2024-09-04 22:53","2022-03-05 07:47:51",NA,NA,NA,NA,NA,NA,0
14660,"热门视频","","超级杨桃-天降流星！","BV1RB4WeEEze",180470,737,1323,933,2600,486,12278,0,"单机游戏","蓝飘飘fly",3546619314178489,"https://www.bilibili.com/video/BV1RB4WeEEze/",1280,"2024-09-11 23:53","2024-09-12 23:00:00",NA,NA,NA,NA,NA,NA,0
14661,"相关视频","BV1RB4WeEEze","两面夹击，新植物【忧郁咖啡豆】","BV1pS4be7ECi",274288,379,920,711,546,222,14160,0,"单机游戏","潜艇伟伟迷",97213827,"https://www.bilibili.com/video/BV1pS4be7ECi/",1280,"2024-09-11 23:53","2024-09-13 06:16:10",NA,NA,NA,NA,NA,NA,0
14662,"相关视频","BV1RB4WeEEze","新植物：莲叶菇","BV1vz4y117t1",615280,420,401,1216,190,42,14490,0,"单机游戏","潜艇伟伟迷",97213827,"https://www.bilibili.com/video/BV1vz4y117t1/",1280,"2024-09-11 23:53","2021-03-12 03:51:50",NA,NA,NA,NA,NA,NA,0
14663,"相关视频","BV1RB4WeEEze","打超级随机被恶心时想出来的","BV173Hqe2Etk",418052,20,284,808,130,34,8109,0,"网络游戏","已似高中牲",1961862269,"https://www.bilibili.com/video/BV173Hqe2Etk/",1280,"2024-09-11 23:53","2024-09-01 15:15:14",NA,NA,NA,NA,NA,NA,0
14664,"相关视频","BV1RB4WeEEze","融合版：当95版二爷和樱桃二爷结合！包恶心人！","BV1D7pteyEja",180471,82,58,2377,97,15,3168,0,"单机游戏","僵尸大嘴",649033908,"https://www.bilibili.com/video/BV1D7pteyEja/",1280,"2024-09-11 23:53","2024-09-07 11:57:00",NA,NA,NA,NA,NA,NA,0
14665,"相关视频","BV1RB4WeEEze","“终于。我已经厌倦做一颗平凡的杨桃了。” “哈喽！僵尸，你在那里吗？是我啊，你最好的朋友。”＊这里就是终点了。“艾磁力尔⭐逐梦”","BV1AF4seNEeD",4540,0,7,12,1,4,87,0,"单机游戏","干草块Haybale",490068047,"https://www.bilibili.com/video/BV1AF4seNEeD/",1280,"2024-09-11 23:53","2024-09-12 16:00:54",NA,NA,NA,NA,NA,NA,0
14666,"相关视频","BV1RB4WeEEze","融合植物99：睡莲之王！（脑洞","BV1VV4aezEn9",20350,3,28,87,12,6,348,0,"单机游戏","双下巴坏蛋Burin",350986640,"https://www.bilibili.com/video/BV1VV4aezEn9/",1280,"2024-09-11 23:53","2024-09-11 16:00:00",NA,NA,NA,NA,NA,NA,0
14667,"相关视频","BV1RB4WeEEze","超级融合99：一夫当关！（脑洞","BV1cZ4HeZERN",4485,1,22,42,4,4,116,0,"单机游戏","双下巴坏蛋Burin",350986640,"https://www.bilibili.com/video/BV1cZ4HeZERN/",1280,"2024-09-11 23:53","2024-09-12 16:00:00",NA,NA,NA,NA,NA,NA,0
14668,"相关视频","BV1RB4WeEEze","豌豆大冒险","BV1Ey4pexERR",17237,15,44,345,79,7,1673,0,"单机游戏","芦苇草的梦想",4989822,"https://www.bilibili.com/video/BV1Ey4pexERR/",1280,"2024-09-11 23:53","2024-09-12 10:27:16",NA,NA,NA,NA,NA,NA,0
14669,"相关视频","BV1RB4WeEEze","二爷攻城炮！！！","BV1YEWBemEmE",509427,178,283,3622,149,96,5613,0,"手机游戏","陌儿牛哇",2106346733,"https://www.bilibili.com/video/BV1YEWBemEmE/",1280,"2024-09-11 23:53","2024-08-25 03:25:50",NA,NA,NA,NA,NA,NA,0
14670,"相关视频","BV1RB4WeEEze","麦蔻:很抱歉没能让战神大人尽兴","BV1BNp8ehEvQ",10106,1,40,24,2,2,85,0,"单机游戏","已似高中牲",1961862269,"https://www.bilibili.com/video/BV1BNp8ehEvQ/",1280,"2024-09-11 23:53","2024-09-07 12:58:26",NA,NA,NA,NA,NA,NA,0
22885,"热门视频","","全球首发！宝可梦版黑神话悟空！并让女友通关...","BV1datTeGERW",77332,102,94,2255,1176,2100,5242,0,"搞笑","三十六贱笑",90361813,"https://www.bilibili.com/video/BV1datTeGERW/",1322,"2024-09-13 17:53","2024-09-15 03:30:00",NA,NA,NA,NA,NA,NA,0
22886,"相关视频","BV1datTeGERW","自从给男朋友买了黑神话悟空后…","BV11uW2edEzR",96446,12,53,81,6,111,847,0,"搞笑","铭牌小葵",345823919,"https://www.bilibili.com/video/BV11uW2edEzR/",1322,"2024-09-13 17:53","2024-08-26 04:08:43",NA,NA,NA,NA,NA,NA,0
22887,"相关视频","BV1datTeGERW","在路边看到美女时的反应…","BV1k7tTeQE9g",30425,3,13,129,2,6,329,0,"搞笑","铭牌小葵",345823919,"https://www.bilibili.com/video/BV1k7tTeQE9g/",1322,"2024-09-13 17:53","2024-09-14 07:53:03",NA,NA,NA,NA,NA,NA,0
22888,"相关视频","BV1datTeGERW","对象不让你打游戏怎么办","BV1QZtKevEeU",274745,87,232,1305,206,1024,43178,0,"小剧场","乔乔和夫夫",2026548816,"https://www.bilibili.com/video/BV1QZtKevEeU/",1322,"2024-09-13 17:53","2024-09-14 09:55:08",NA,NA,NA,NA,NA,NA,0
22889,"相关视频","BV1datTeGERW","【情侣飞行棋】受不了了！虚了。。","BV1NYtKeXEAe",8640,71,8,28,0,7,67,0,"手工","新月里墨",3546731526490699,"https://www.bilibili.com/video/BV1NYtKeXEAe/",1322,"2024-09-13 17:53","2024-09-14 11:05:15",NA,NA,NA,NA,NA,NA,0
22890,"相关视频","BV1datTeGERW","这是我的爱妻 爱女 爱子以及在下","BV1W9tNeJEWT",136964,35,177,548,40,267,8695,0,"搞笑","是涵哥很酷oO",3546687628905220,"https://www.bilibili.com/video/BV1W9tNeJEWT/",1322,"2024-09-13 17:53","2024-09-14 04:06:55",NA,NA,NA,NA,NA,NA,0
22891,"相关视频","BV1datTeGERW","情侣奇奇怪怪的睡姿","BV1GctTeeEwz",61365,3,49,344,17,81,2079,0,"搞笑","苗苗和茜茜",71946989,"https://www.bilibili.com/video/BV1GctTeeEwz/",1322,"2024-09-13 17:53","2024-09-14 10:07:30",NA,NA,NA,NA,NA,NA,0
22892,"相关视频","BV1datTeGERW","女朋友吓得不敢跟我亲嘴了","BV1VypvegESm",692159,88,482,3006,117,3391,59878,0,"日常","曾文招",1831412283,"https://www.bilibili.com/video/BV1VypvegESm/",1322,"2024-09-13 17:53","2024-09-08 08:31:06",NA,NA,NA,NA,NA,NA,0
22893,"相关视频","BV1datTeGERW","永远不要惯着任何一个女人 该吃饭的时候不吃 到家了嚷嚷饿了 那就哭饱了吧","BV1Ns4teyEgW",163996,21,202,230,116,257,8589,0,"搞笑","我有一张绝版的海报",240529973,"https://www.bilibili.com/video/BV1Ns4teyEgW/",1322,"2024-09-13 17:53","2024-09-13 02:11:39",NA,NA,NA,NA,NA,NA,0
22894,"相关视频","BV1datTeGERW","你的异地恋女友日常报备：撸猫撸狗回学校啦+油油拌饭+深夜食堂+美睫过敏啦","BV1Wf4veeEx6",42289,32,90,865,356,149,2425,0,"日常","YY的日常报备鸭",443196209,"https://www.bilibili.com/video/BV1Wf4veeEx6/",1322,"2024-09-13 17:53","2024-09-11 00:47:52",NA,NA,NA,NA,NA,NA,0
22895,"相关视频","BV1datTeGERW","被1k人围观！首次直播3小时约会，就把她骗回家了..【必拿下34】","BV1tY44eJEXV",196684,311,166,1099,1048,112,7379,0,"搞笑","小腾哥丶",77669328,"https://www.bilibili.com/video/BV1tY44eJEXV/",1322,"2024-09-13 17:53","2024-09-13 04:16:15",NA,NA,NA,NA,NA,NA,0
3972,"热门视频","","《黑神话：悟空》全流程、剧情讲解梳理、4K最高画质攻略！【第一回：火照黑云】01","BV17Z421K7ib",185683,4540,1499,5034,8644,4804,12866,0,"单机游戏","紫雨carol",9064879,"https://www.bilibili.com/video/BV17Z421K7ib/",712,"2024-08-19 07:53","2024-08-20 02:00:00",NA,NA,NA,NA,NA,NA,0
3973,"相关视频","BV17Z421K7ib","【黑神话：悟空】三步教你steam免费入库！预售特别活动限时限量激活码！大圣们速速速领！","BV1VupUerEkX",4377,22,66,334,783,9,397,0,"综合","夢醉紅颜",1419150500,"https://www.bilibili.com/video/BV1VupUerEkX/",712,"2024-08-19 07:53","2024-08-19 09:20:43",NA,NA,NA,NA,NA,NA,0
3974,"相关视频","BV17Z421K7ib","【黑神话：悟空】8.19全新福利！一分钟教你 白色steam激活码，免费入库！预售特别活动限时！","BV1xApmedET4",2843,0,71,168,363,1,195,0,"综合","黑神话悟空兑-换码",487439895,"https://www.bilibili.com/video/BV1xApmedET4/",712,"2024-08-19 07:53","2024-08-19 10:59:20",NA,NA,NA,NA,NA,NA,0
3975,"相关视频","BV17Z421K7ib","通关了《黑神话：悟空》后，简单锐评一下幽默的西方游戏媒体评分。【游戏之外】","BV1uz421B7ef",5287106,22712,28960,44862,159419,32165,289908,0,"单机游戏","智能路障",79577853,"https://www.bilibili.com/video/BV1uz421B7ef/",712,"2024-08-19 07:53","2024-08-18 02:07:56",NA,NA,NA,NA,NA,NA,0
3976,"相关视频","BV17Z421K7ib","【黑神话悟空】20号大家就可以玩上这款游戏啦，如果268有点舍不得花的小伙伴记得来拿一个免费的激活码，限量放送哦手慢无","BV1A2p1eUEMs",5895,16,59,294,754,11,365,0,"单机游戏","内心戏导演",26855353,"https://www.bilibili.com/video/BV1A2p1eUEMs/",712,"2024-08-19 07:53","2024-08-19 06:51:40",NA,NA,NA,NA,NA,NA,0
3977,"相关视频","BV17Z421K7ib","【黑神话：悟空】预售特别活动！现在教你steam免费入库！！大圣们速速速领激活码！","BV1wDpme9EEx",1805,9,53,130,306,2,152,0,"单机游戏","荒荒岛野人",2068898833,"https://www.bilibili.com/video/BV1wDpme9EEx/",712,"2024-08-19 07:53","2024-08-19 10:13:47",NA,NA,NA,NA,NA,NA,0
3978,"相关视频","BV17Z421K7ib","【IGN】10分，《黑神话：悟空》评测：踏平坎坷成大道","BV1Ti421a7dv",7518765,49409,60037,72317,196462,198489,435759,0,"单机游戏","IGN中国",652239032,"https://www.bilibili.com/video/BV1Ti421a7dv/",712,"2024-08-19 07:53","2024-08-16 14:00:00",NA,NA,NA,NA,NA,NA,0
3979,"相关视频","BV17Z421K7ib","黑神话悟空免费抽200份，截止九月","BV1pGpSebE1T",6794,1,353,477,919,18,561,0,"手机游戏","会手白马座",641410828,"https://www.bilibili.com/video/BV1pGpSebE1T/",712,"2024-08-19 07:53","2024-08-19 14:09:03",NA,NA,NA,NA,NA,NA,0
3980,"相关视频","BV17Z421K7ib","主旋律封神！《黑神话：悟空》新版主题曲","BV1Xw4m1r7eJ",1388137,1237,7014,25539,23510,12601,65525,0,"Unknown","JLRS-jayfm",3493082817366845,"https://www.bilibili.com/video/BV1Xw4m1r7eJ/",712,"2024-08-19 07:53","2024-08-18 02:14:10",NA,NA,NA,NA,NA,NA,0
3981,"相关视频","BV17Z421K7ib","《黑神话：悟空》最终预告 | 8月20日，重走西游","BV1oH4y1c7Kk",16096823,74264,135802,327355,1175578,577174,1222765,0,"单机游戏","黑神话悟空",642389251,"https://www.bilibili.com/video/BV1oH4y1c7Kk/",712,"2024-08-19 07:53","2024-08-08 02:00:00",NA,NA,NA,NA,NA,NA,0
3982,"相关视频","BV17Z421K7ib","全球首发！《黑神话：悟空》全新Boss四渎神龙之“青背龙”战斗实录","BV12E421w7SH",729624,765,1633,815,193,2981,8731,0,"预告·资讯","腾讯电影",12656402,"https://www.bilibili.com/video/BV12E421w7SH/",712,"2024-08-19 07:53","2024-08-19 05:37:32",NA,NA,NA,NA,NA,NA,0
17971,"热门视频","","《归龙潮》公测实机PV | 名导演之旅即将开启！","BV1Vo4pe7EAa",417742,102,709,1729,1547,1219,19782,0,"手机游戏","归龙潮",3461576967326521,"https://www.bilibili.com/video/BV1Vo4pe7EAa/",1261,"2024-09-11 04:53","2024-09-12 11:00:24",NA,NA,NA,NA,NA,NA,0
17972,"相关视频","BV1Vo4pe7EAa","T1 vs DK DK拿双大龙+火龙魂被反打！ ShowMaker玩到差点中风！ Game 4 | 2024 LCK区域资格赛","BV1bt4peTEYr",146249,561,1841,91,39,67,1574,0,"电子竞技","最强联盟",4641697,"https://www.bilibili.com/video/BV1bt4peTEYr/",1261,"2024-09-11 04:53","2024-09-12 12:26:21",NA,NA,NA,NA,NA,NA,0
17973,"相关视频","BV1Vo4pe7EAa","全网首发！1级无伤二郎神，全招式处理！（无根器禁神通丹药法宝）【黑神话：悟空】","BV1Pm46e7EY8",305390,1257,1090,4829,19972,3530,26255,0,"单机游戏","-撩人心-",12248823,"https://www.bilibili.com/video/BV1Pm46e7EY8/",1261,"2024-09-11 04:53","2024-09-11 15:42:33",NA,NA,NA,NA,NA,NA,0
17974,"相关视频","BV1Vo4pe7EAa","《龙族：卡塞尔之门》公测PV丨欢迎来到龙的国度","BV1LzH4emENY",1088733,1110,1557,7554,6203,2519,15871,0,"手机游戏","龙族卡塞尔之门",1263987303,"https://www.bilibili.com/video/BV1LzH4emENY/",1261,"2024-09-11 04:53","2024-09-12 02:00:00",NA,NA,NA,NA,NA,NA,0
17975,"相关视频","BV1Vo4pe7EAa","归龙潮战斗玩法介绍，还挺像某些游戏的","BV1wS42197Lv",250984,480,498,355,46,1042,4237,0,"手机游戏","莫娜摸鱼专用",25048847,"https://www.bilibili.com/video/BV1wS42197Lv/",1261,"2024-09-11 04:53","2024-08-02 11:12:43",NA,NA,NA,NA,NA,NA,0
17976,"相关视频","BV1Vo4pe7EAa","【游梗百科】越看越红是什么梗","BV1ZZpseSEkX",42478,21,2180,229,84,223,1457,0,"手机游戏","挖游机",3546719929240289,"https://www.bilibili.com/video/BV1ZZpseSEkX/",1261,"2024-09-11 04:53","2024-09-10 10:00:00",NA,NA,NA,NA,NA,NA,0
17977,"相关视频","BV1Vo4pe7EAa","归鸣潮，2024最佳2d横板动作游戏","BV1J4HiemE4w",164125,68,461,336,63,426,3811,0,"单机游戏","道白U",175675134,"https://www.bilibili.com/video/BV1J4HiemE4w/",1261,"2024-09-11 04:53","2024-09-01 17:24:33",NA,NA,NA,NA,NA,NA,0
17978,"相关视频","BV1Vo4pe7EAa","一坨脑回路清奇的超级答辩！钝评归龙潮三测","BV1mM4m1Q77p",658256,1847,1520,2780,2328,2113,26022,0,"手机游戏","霜叕kumika",35331722,"https://www.bilibili.com/video/BV1mM4m1Q77p/",1261,"2024-09-11 04:53","2024-04-15 10:32:45",NA,NA,NA,NA,NA,NA,0
17979,"相关视频","BV1Vo4pe7EAa","盘点归龙潮雷点，能救一个是一个，看了再决定玩不玩。","BV1b3HPeBEFH",17439,3,203,40,47,234,520,0,"手机游戏","外站搬运工",322724232,"https://www.bilibili.com/video/BV1b3HPeBEFH/",1261,"2024-09-11 04:53","2024-09-01 05:20:00",NA,NA,NA,NA,NA,NA,0
17980,"相关视频","BV1Vo4pe7EAa","璐璐逆天bug：普攻释放娜美R和炸弹人R！真.神仙打架！【终极魔典】","BV1wJ4He9Egs",229458,505,578,271,59,2548,6453,0,"电子竞技","布锅锅",25503580,"https://www.bilibili.com/video/BV1wJ4He9Egs/",1261,"2024-09-11 04:53","2024-09-12 06:25:08",NA,NA,NA,NA,NA,NA,0
